paper_id,dblp_key,congress,level,area,year,window,country_code,source,method,confidence,matched_by,source_work_id,source_doi,venue_query,source_id,matched_title,n_institutions_for_country
P0285926,conf/cidr/BordawekarS19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2911347347,,Innovative Data Systems Research,S4306418070,Exploiting Latent Information in Relational Databases via Word Embedding and Application to Degrees of Disclosure.,1
P0285927,conf/cidr/Burley019,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2913313878,,Innovative Data Systems Research,S4306418070,ARQuery: Hallucinating Analytics over Real-World Data using Augmented Reality.,1
P0285928,conf/cidr/Bussler19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2914780592,,Innovative Data Systems Research,S4306418070,Calling a Server-Less Function from a Container-Based System: Why This Fad?,1
P0285929,conf/cidr/Callaghan19,CIDR,A,Bases de datos,2019,2016-2020,IL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2912808281,,Innovative Data Systems Research,S4306418070,Diversity of LSM tree shapes.,1
P0285931,conf/cidr/Crotty19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2911766855,,Innovative Data Systems Research,S4306418070,NullDB: Instantaneously Answering Any OLAP Query.,1
P0285932,conf/cidr/Freitag019,CIDR,A,Bases de datos,2019,2016-2020,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2911324315,,Innovative Data Systems Research,S4306418070,Every Row Counts: Combining Sketches and Sampling for Accurate Group-By Result Estimates.,2
P0285933,conf/cidr/GehrkeAAAHHKKRS19,CIDR,A,Bases de datos,2019,2016-2020,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2914764703,,Innovative Data Systems Research,S4306418070,Veritas: Shared Verifiable Databases and Tables in the Cloud.,1
P0285933,conf/cidr/GehrkeAAAHHKKRS19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2914764703,,Innovative Data Systems Research,S4306418070,Veritas: Shared Verifiable Databases and Tables in the Cloud.,12
P0285934,conf/cidr/Giannakopoulou19,CIDR,A,Bases de datos,2019,2016-2020,CH,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2913160564,,Innovative Data Systems Research,S4306418070,Query-Driven Data Cleaning for Exploratory Queries.,1
P0285937,conf/cidr/IdreosDQAHRLJGL19,CIDR,A,Bases de datos,2019,2016-2020,HK,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2913737421,,Innovative Data Systems Research,S4306418070,Design Continuums and the Path Toward Self-Designing Key-Value Stores that Know and Learn.,1
P0285937,conf/cidr/IdreosDQAHRLJGL19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2913737421,,Innovative Data Systems Research,S4306418070,Design Continuums and the Path Toward Self-Designing Key-Value Stores that Know and Learn.,7
P0285941,conf/cidr/KangBZ19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2913260599,,Innovative Data Systems Research,S4306418070,Challenges and Opportunities in DNN-Based Video Analytics: A Demonstration of the BlazeIt Video Query Engine.,3
P0285944,conf/cidr/KotsogiannisTMM19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2913884669,,Innovative Data Systems Research,S4306418070,Architecting a Differentially Private SQL Engine.,5
P0285947,conf/cidr/LernerHC19,CIDR,A,Bases de datos,2019,2016-2020,CH,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2912504589,,Innovative Data Systems Research,S4306418070,The Case for Network Accelerated Query Processing.,2
P0285953,conf/cidr/Paradies19,CIDR,A,Bases de datos,2019,2016-2020,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2912979784,,Innovative Data Systems Research,S4306418070,CryoDrill: Near-Data Processing in Deep and Cold Storage Hierarchies.,1
P0285955,conf/cidr/Porobic19,CIDR,A,Bases de datos,2019,2016-2020,CH,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2914847282,,Innovative Data Systems Research,S4306418070,Revisiting RISC-style Data Management System Design.,1
P0285957,conf/cidr/RatnerHR19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2911450016,,Innovative Data Systems Research,S4306418070,The Role of Massively Multi-Task and Weak Supervision in Software 2.0.,3
P0285959,conf/cidr/Schleier-Smith19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2912953642,,Innovative Data Systems Research,S4306418070,Serverless Foundations for Elastic Database Systems.,1
P0285960,conf/cidr/Shah19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2913534181,,Innovative Data Systems Research,S4306418070,"Data warehouses are dead, long live data warehousing!",1
P0285961,conf/cidr/Shin19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2911634449,,Innovative Data Systems Research,S4306418070,Selectivity Computation for In-Memory Query Optimization.,2
P0285962,conf/cidr/StraussC19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2911375344,,Innovative Data Systems Research,S4306418070,DNA Data Storage and Near-Molecule Processing for the Yottabyte Era.,3
P0285965,conf/cidr/TataPCC19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2912558362,,Innovative Data Systems Research,S4306418070,ItemSuggest: A Data Management Platform for Machine Learned Ranking Services,2
P0285966,conf/cidr/Tatbul19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2911965339,,Innovative Data Systems Research,S4306418070,Tools for Advanced Time Series Analytics: Enabling the Future.,1
P0285967,conf/cidr/Trummer19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2912856195,,Innovative Data Systems Research,S4306418070,Data Vocalization with CiceroDB.,1
P0285969,conf/cidr/Zhang19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2911447088,,Innovative Data Systems Research,S4306418070,The End of the x86 Dominance in Databases,1
P0285970,conf/cidr/ZhangDP19,CIDR,A,Bases de datos,2019,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2913979126,,Innovative Data Systems Research,S4306418070,"Data Partitioning for In-Memory Systems: Myths, Challenges, and Opportunities.",3
P0312641,conf/cidr/000120,CIDR,A,Bases de datos,2020,2016-2020,JP,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013898605,,Innovative Data Systems Research,S4306418070,We do not have Systems for Analysing IoT Big-Data.,1
P0312642,conf/cidr/AbadiANS20,CIDR,A,Bases de datos,2020,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013679532,,Innovative Data Systems Research,S4306418070,AnyLog: a Grand Unification of the Internet of Things.,3
P0312643,conf/cidr/Abedjan20,CIDR,A,Bases de datos,2020,2016-2020,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013849604,,Innovative Data Systems Research,S4306418070,CAFE: Constraint-Aware Feature Extraction from Large Databases.,2
P0312646,conf/cidr/Baik20,CIDR,A,Bases de datos,2020,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013348236,,Innovative Data Systems Research,S4306418070,Fragment-Driven Natural Language Interaction with Databases.,2
P0312647,conf/cidr/BaikJCJ20,CIDR,A,Bases de datos,2020,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013544688,,Innovative Data Systems Research,S4306418070,Constructing Expressive Relational Queries with Dual-Specification Synthesis.,8
P0312650,conf/cidr/BlanasKS20,CIDR,A,Bases de datos,2020,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013662725,,Innovative Data Systems Research,S4306418070,"Topology-aware Parallel Data Processing: Models, Algorithms and Systems at Scale.",3
P0312652,conf/cidr/BrachmannSKGMCB20,CIDR,A,Bases de datos,2020,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013980729,,Innovative Data Systems Research,S4306418070,"Your notebook is not crumby enough, REPLace it.",8
P0312657,conf/cidr/ElMS20,CIDR,A,Bases de datos,2020,2016-2020,IL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013725980,,Innovative Data Systems Research,S4306418070,"Towards Autonomous, Hands-Free Data Exploration.",3
P0312659,conf/cidr/Fernandez20,CIDR,A,Bases de datos,2020,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013646399,,Innovative Data Systems Research,S4306418070,A System for Studying Deep Network Training.,1
P0312661,conf/cidr/HaasHL20,CIDR,A,Bases de datos,2020,2016-2020,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013816586,,Innovative Data Systems Research,S4306418070,Exploiting Directly-Attached NVMe Arrays in DBMS.,2
P0312662,conf/cidr/Hagedorn20,CIDR,A,Bases de datos,2020,2016-2020,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013576768,,Innovative Data Systems Research,S4306418070,When sweet and cute isn't enough anymore: Solving scalability issues in Python Pandas with Grizzly.,1
P0312663,conf/cidr/HaynesDMBCC20,CIDR,A,Bases de datos,2020,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3012979004,,Innovative Data Systems Research,S4306418070,VisualWorldDB: A DBMS for the Visual World.,12
P0312666,conf/cidr/JoT20,CIDR,A,Bases de datos,2020,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013452325,,Innovative Data Systems Research,S4306418070,BitGourmet: Deterministic Approximation via Optimized Bit Selection.,2
P0312672,conf/cidr/NeumannF20,CIDR,A,Bases de datos,2020,2016-2020,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013316555,,Innovative Data Systems Research,S4306418070,Umbra: A Disk-Based System with In-Memory Performance.,2
P0312673,conf/cidr/NollTMB20,CIDR,A,Bases de datos,2020,2016-2020,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3012968124,,Innovative Data Systems Research,S4306418070,Shared Load(ing): Efficient Bulk Loading into Optimized Storage.,2
P0312676,conf/cidr/QuamarST20,CIDR,A,Bases de datos,2020,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3014081204,,Innovative Data Systems Research,S4306418070,Enabling Rich Queries Over Heterogeneous Data From Diverse Sources In HealthCare.,2
P0312682,conf/cidr/Schelter20,CIDR,A,Bases de datos,2020,2016-2020,NL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013335600,,Innovative Data Systems Research,S4306418070,"""Amnesia"" - Machine Learning Models That Can Forget User Data Very Fast.",2
P0312683,conf/cidr/ShangLTDEKF20,CIDR,A,Bases de datos,2020,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013535200,,Innovative Data Systems Research,S4306418070,CrocodileDB: Efficient Database Execution through Intelligent Deferment.,1
P0312683,conf/cidr/ShangLTDEKF20,CIDR,A,Bases de datos,2020,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013535200,,Innovative Data Systems Research,S4306418070,CrocodileDB: Efficient Database Execution through Intelligent Deferment.,6
P0312684,conf/cidr/ShengVWTN20,CIDR,A,Bases de datos,2020,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3004623880,,Innovative Data Systems Research,S4306418070,Migrating a Privacy-Safe Information Extraction System to a Software 2.0 Design,5
P0312686,conf/cidr/UngethumPDKHLF20,CIDR,A,Bases de datos,2020,2016-2020,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013717674,,Innovative Data Systems Research,S4306418070,Hardware-Oblivious SIMD Parallelism for In-Memory Column-Stores.,6
P0312686,conf/cidr/UngethumPDKHLF20,CIDR,A,Bases de datos,2020,2016-2020,JP,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013717674,,Innovative Data Systems Research,S4306418070,Hardware-Oblivious SIMD Parallelism for In-Memory Column-Stores.,1
P0312687,conf/cidr/YanCYL20,CIDR,A,Bases de datos,2020,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013272949,,Innovative Data Systems Research,S4306418070,View-Driven Optimization of Database-Backed Web Applications.,6
P0312689,conf/cidr/ZhangCALCL20,CIDR,A,Bases de datos,2020,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3013491233,,Innovative Data Systems Research,S4306418070,Rethinking Data Management Systems for Disaggregated Data Centers,9
P0342165,conf/cidr/AlhomssiL21,CIDR,A,Bases de datos,2021,2021-2025,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3149328596,,Innovative Data Systems Research,S4306418070,Contention and Space Management in B-Trees.,1
P0342167,conf/cidr/ArasuKKR21,CIDR,A,Bases de datos,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3139809751,,Innovative Data Systems Research,S4306418070,Integrity-based Attacks for Encrypted Databases and Implications.,4
P0342171,conf/cidr/Crotty21,CIDR,A,Bases de datos,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3145045951,,Innovative Data Systems Research,S4306418070,Hist-Tree: Those Who Ignore It Are Doomed to Learn.,1
P0342173,conf/cidr/Deshpande21,CIDR,A,Bases de datos,2021,2021-2025,IN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3146809901,,Innovative Data Systems Research,S4306418070,Sypse: Privacy-first Data Management through Pseudonymization and Partitioning.,1
P0342175,conf/cidr/GrafbergerSS21,CIDR,A,Bases de datos,2021,2021-2025,NL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3148888152,,Innovative Data Systems Research,S4306418070,Lightweight Inspection of Data Preprocessing in Native Machine Learning Pipelines.,4
P0342175,conf/cidr/GrafbergerSS21,CIDR,A,Bases de datos,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3148888152,,Innovative Data Systems Research,S4306418070,Lightweight Inspection of Data Preprocessing in Native Machine Learning Pipelines.,1
P0342177,conf/cidr/HertzschuchHHL21,CIDR,A,Bases de datos,2021,2021-2025,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3150455880,,Innovative Data Systems Research,S4306418070,Simplicity Done Right for Join Ordering.,4
P0342178,conf/cidr/JindalEDPHPG0CM21,CIDR,A,Bases de datos,2021,2021-2025,IN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3135575949,,Innovative Data Systems Research,S4306418070,Magpie: Python at Speed and Scale using Cloud Backends.,1
P0342178,conf/cidr/JindalEDPHPG0CM21,CIDR,A,Bases de datos,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3135575949,,Innovative Data Systems Research,S4306418070,Magpie: Python at Speed and Scale using Cloud Backends.,9
P0342179,conf/cidr/Kang21,CIDR,A,Bases de datos,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3144468514,,Innovative Data Systems Research,S4306418070,Accelerating Queries over Unstructured Data with ML.,1
P0342180,conf/cidr/KargarN21,CIDR,A,Bases de datos,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3140050813,,Innovative Data Systems Research,S4306418070,Hamming Tree: The Case for Memory-Aware Bit Flipping Reduction for NVM Indexing.,2
