paper_id,dblp_key,congress,level,area,year,window,country_code,source,method,confidence,matched_by,source_work_id,doi,n_institutions_for_country
P0113943,conf/siggraph/Castaneda09,SIGGRAPH,A*,HCI,2009,2006-2010,CO,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665265,10.1145/1665208.1665265,
P0113945,conf/siggraph/Causeret09,SIGGRAPH,A*,HCI,2009,2006-2010,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596710,10.1145/1596685.1596710,
P0113946,conf/siggraph/Causeret09a,SIGGRAPH,A*,HCI,2009,2006-2010,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596802,10.1145/1596685.1596802,
P0113954,conf/siggraph/Chen09,SIGGRAPH,A*,HCI,2009,2006-2010,TW,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596808,10.1145/1596685.1596808,
P0113973,conf/siggraph/CrosscupM09,SIGGRAPH,A*,HCI,2009,2006-2010,GB,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596712,10.1145/1596685.1596712,
P0113976,conf/siggraph/Delle-Vergin09,SIGGRAPH,A*,HCI,2009,2006-2010,AU,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665220,10.1145/1665208.1665220,
P0113978,conf/siggraph/Derrickson09,SIGGRAPH,A*,HCI,2009,2006-2010,GB,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596709,10.1145/1596685.1596709,
P0113980,conf/siggraph/Detheux09,SIGGRAPH,A*,HCI,2009,2006-2010,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596806,10.1145/1596685.1596806,
P0113983,conf/siggraph/Dolev09,SIGGRAPH,A*,HCI,2009,2006-2010,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596738,10.1145/1596685.1596738,
P0114003,conf/siggraph/Ferreiro09,SIGGRAPH,A*,HCI,2009,2006-2010,ES,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596705,10.1145/1596685.1596705,
P0114004,conf/siggraph/Ferreiro09a,SIGGRAPH,A*,HCI,2009,2006-2010,ES,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596736,10.1145/1596685.1596736,
P0114005,conf/siggraph/Ferreiro09b,SIGGRAPH,A*,HCI,2009,2006-2010,ES,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596771,10.1145/1596685.1596771,
P0114006,conf/siggraph/Ferreiro09c,SIGGRAPH,A*,HCI,2009,2006-2010,ES,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596797,10.1145/1596685.1596797,
P0114007,conf/siggraph/Ferreiro09d,SIGGRAPH,A*,HCI,2009,2006-2010,ES,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596801,10.1145/1596685.1596801,
P0114008,conf/siggraph/Ferreiro09e,SIGGRAPH,A*,HCI,2009,2006-2010,ES,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596822,10.1145/1596685.1596822,
P0114010,conf/siggraph/Fischnaller09a,SIGGRAPH,A*,HCI,2009,2006-2010,IT,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596809,10.1145/1596685.1596809,
P0114012,conf/siggraph/Fleisch09,SIGGRAPH,A*,HCI,2009,2006-2010,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596723,10.1145/1596685.1596723,
P0114016,conf/siggraph/Frank09,SIGGRAPH,A*,HCI,2009,2006-2010,AT,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596707,10.1145/1596685.1596707,
P0114023,conf/siggraph/Galvez09,SIGGRAPH,A*,HCI,2009,2006-2010,AR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596730,10.1145/1596685.1596730,
P0114031,conf/siggraph/Gerard09a,SIGGRAPH,A*,HCI,2009,2006-2010,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596812,10.1145/1596685.1596812,
P0114032,conf/siggraph/Ghani09,SIGGRAPH,A*,HCI,2009,2006-2010,DK,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596720,10.1145/1596685.1596720,
P0114033,conf/siggraph/Ghani09a,SIGGRAPH,A*,HCI,2009,2006-2010,DK,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596748,10.1145/1596685.1596748,
P0114034,conf/siggraph/Ghani09b,SIGGRAPH,A*,HCI,2009,2006-2010,DK,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596752,10.1145/1596685.1596752,
P0114035,conf/siggraph/Ghani09c,SIGGRAPH,A*,HCI,2009,2006-2010,DK,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596780,10.1145/1596685.1596780,
P0114036,conf/siggraph/Ghani09d,SIGGRAPH,A*,HCI,2009,2006-2010,DK,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596792,10.1145/1596685.1596792,
P0114038,conf/siggraph/Glahn09,SIGGRAPH,A*,HCI,2009,2006-2010,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596754,10.1145/1596685.1596754,
P0114058,conf/siggraph/Hayakawa09,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596757,10.1145/1596685.1596757,
P0114062,conf/siggraph/Hendry09,SIGGRAPH,A*,HCI,2009,2006-2010,GB,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596798,10.1145/1596685.1596798,
P0114073,conf/siggraph/Hirtes09a,SIGGRAPH,A*,HCI,2009,2006-2010,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596703,10.1145/1596685.1596703,
P0114074,conf/siggraph/Hirtes09b,SIGGRAPH,A*,HCI,2009,2006-2010,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596755,10.1145/1596685.1596755,
P0114075,conf/siggraph/Hirtes09c,SIGGRAPH,A*,HCI,2009,2006-2010,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596756,10.1145/1596685.1596756,
P0114078,conf/siggraph/Hokes09,SIGGRAPH,A*,HCI,2009,2006-2010,ES,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596692,10.1145/1596685.1596692,
P0114094,conf/siggraph/Jang09,SIGGRAPH,A*,HCI,2009,2006-2010,KR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596690,10.1145/1596685.1596690,
P0114096,conf/siggraph/JarmanG09,SIGGRAPH,A*,HCI,2009,2006-2010,GB,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596686,10.1145/1596685.1596686,
P0114099,conf/siggraph/Jl09,SIGGRAPH,A*,HCI,2009,2006-2010,TW,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665254,10.1145/1665208.1665254,
P0114102,conf/siggraph/Joubert09,SIGGRAPH,A*,HCI,2009,2006-2010,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596733,10.1145/1596685.1596733,
P0114103,conf/siggraph/Jung09,SIGGRAPH,A*,HCI,2009,2006-2010,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596732,10.1145/1596685.1596732,
P0114104,conf/siggraph/Jungmann09,SIGGRAPH,A*,HCI,2009,2006-2010,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596743,10.1145/1596685.1596743,
P0114105,conf/siggraph/Jurevicius09,SIGGRAPH,A*,HCI,2009,2006-2010,GB,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665267,10.1145/1665208.1665267,
P0114112,conf/siggraph/Kaser09,SIGGRAPH,A*,HCI,2009,2006-2010,CH,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596807,10.1145/1596685.1596807,
P0114114,conf/siggraph/Katsuta09,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596731,10.1145/1596685.1596731,
P0114115,conf/siggraph/Katsuta09a,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596772,10.1145/1596685.1596772,
P0114117,conf/siggraph/Kawaguchi09a,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596749,10.1145/1596685.1596749,
P0114124,conf/siggraph/Kimura09,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596761,10.1145/1596685.1596761,
P0114127,conf/siggraph/Kleiner09,SIGGRAPH,A*,HCI,2009,2006-2010,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596787,10.1145/1596685.1596787,
P0114128,conf/siggraph/Kobari09,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596788,10.1145/1596685.1596788,
P0114145,conf/siggraph/Labusga09,SIGGRAPH,A*,HCI,2009,2006-2010,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596796,10.1145/1596685.1596796,
P0114158,conf/siggraph/LefebvreTTVW09,SIGGRAPH,A*,HCI,2009,2006-2010,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596694,10.1145/1596685.1596694,
P0114162,conf/siggraph/LimR09,SIGGRAPH,A*,HCI,2009,2006-2010,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1597990.1598027,10.1145/1597990.1598027,
P0114171,conf/siggraph/Logsdon09,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596795,10.1145/1596685.1596795,
P0114175,conf/siggraph/Lopez-GulliverY09,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1597956.1597967,10.1145/1597956.1597967,
P0114176,conf/siggraph/Lord09,SIGGRAPH,A*,HCI,2009,2006-2010,GB,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596740,10.1145/1596685.1596740,
P0114179,conf/siggraph/Maddams09,SIGGRAPH,A*,HCI,2009,2006-2010,AU,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665247,10.1145/1665208.1665247,
P0114180,conf/siggraph/MaddamsM09,SIGGRAPH,A*,HCI,2009,2006-2010,AU,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665235,10.1145/1665208.1665235,
P0114186,conf/siggraph/Mao09,SIGGRAPH,A*,HCI,2009,2006-2010,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596701,10.1145/1596685.1596701,
P0114197,conf/siggraph/Mayer09,SIGGRAPH,A*,HCI,2009,2006-2010,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596791,10.1145/1596685.1596791,
P0114209,conf/siggraph/Miyashita09,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1667265.1667272,10.1145/1667265.1667272,
P0114212,conf/siggraph/Mori09,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665229,10.1145/1665208.1665229,
P0114213,conf/siggraph/Mori09a,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665262,10.1145/1665208.1665262,
P0114214,conf/siggraph/Mori09b,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665263,10.1145/1665208.1665263,
P0114221,conf/siggraph/Muth09,SIGGRAPH,A*,HCI,2009,2006-2010,GB,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596713,10.1145/1596685.1596713,
P0114222,conf/siggraph/Nagai09,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596817,10.1145/1596685.1596817,
P0114224,conf/siggraph/Nakamura09,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665218,10.1145/1665208.1665218,
P0114234,conf/siggraph/Nowak09,SIGGRAPH,A*,HCI,2009,2006-2010,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665227,10.1145/1665208.1665227,
P0114237,conf/siggraph/Nowak09c,SIGGRAPH,A*,HCI,2009,2006-2010,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596758,10.1145/1596685.1596758,
P0114238,conf/siggraph/OBrien09,SIGGRAPH,A*,HCI,2009,2006-2010,GB,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596742,10.1145/1596685.1596742,
P0114241,conf/siggraph/Ohara09,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596714,10.1145/1596685.1596714,
P0114252,conf/siggraph/Paradiso09,SIGGRAPH,A*,HCI,2009,2006-2010,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596782,10.1145/1596685.1596782,
P0114256,conf/siggraph/PeirisCTFYLYPOT09,SIGGRAPH,A*,HCI,2009,2006-2010,SG,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1597956.1597957,10.1145/1597956.1597957,
P0114262,conf/siggraph/Qichao09,SIGGRAPH,A*,HCI,2009,2006-2010,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665215,10.1145/1665208.1665215,
P0114263,conf/siggraph/Quignon09,SIGGRAPH,A*,HCI,2009,2006-2010,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596750,10.1145/1596685.1596750,
P0114264,conf/siggraph/Radevski09,SIGGRAPH,A*,HCI,2009,2006-2010,AU,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596726,10.1145/1596685.1596726,
P0114267,conf/siggraph/Randall09,SIGGRAPH,A*,HCI,2009,2006-2010,AU,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665231,10.1145/1665208.1665231,
P0114268,conf/siggraph/Randall09a,SIGGRAPH,A*,HCI,2009,2006-2010,AU,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596794,10.1145/1596685.1596794,
P0114289,conf/siggraph/Sadegiani09,SIGGRAPH,A*,HCI,2009,2006-2010,SE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665225,10.1145/1665208.1665225,
P0114290,conf/siggraph/Sadegiani09a,SIGGRAPH,A*,HCI,2009,2006-2010,SE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596737,10.1145/1596685.1596737,
P0114291,conf/siggraph/Sasada09,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596728,10.1145/1596685.1596728,
P0114292,conf/siggraph/Sasahara09,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665217,10.1145/1665208.1665217,
P0114297,conf/siggraph/Scheurer09,SIGGRAPH,A*,HCI,2009,2006-2010,CH,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1667265.1667279,10.1145/1667265.1667279,
P0114299,conf/siggraph/SchuhU09,SIGGRAPH,A*,HCI,2009,2006-2010,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596724,10.1145/1596685.1596724,
P0114308,conf/siggraph/Shank09,SIGGRAPH,A*,HCI,2009,2006-2010,GB,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596816,10.1145/1596685.1596816,
P0114309,conf/siggraph/Shaofei09,SIGGRAPH,A*,HCI,2009,2006-2010,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596727,10.1145/1596685.1596727,
P0114311,conf/siggraph/Shetrit09,SIGGRAPH,A*,HCI,2009,2006-2010,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596744,10.1145/1596685.1596744,
P0114312,conf/siggraph/Shiao09,SIGGRAPH,A*,HCI,2009,2006-2010,TW,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596766,10.1145/1596685.1596766,
P0114323,conf/siggraph/Stankevich09,SIGGRAPH,A*,HCI,2009,2006-2010,GB,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596708,10.1145/1596685.1596708,
P0114328,conf/siggraph/Studio09,SIGGRAPH,A*,HCI,2009,2006-2010,IT,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596789,10.1145/1596685.1596789,
P0114332,conf/siggraph/SverdlovB09,SIGGRAPH,A*,HCI,2009,2006-2010,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665216,10.1145/1665208.1665216,
P0114333,conf/siggraph/SverdlovB09a,SIGGRAPH,A*,HCI,2009,2006-2010,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665259,10.1145/1665208.1665259,
P0114334,conf/siggraph/SverdlovB09b,SIGGRAPH,A*,HCI,2009,2006-2010,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665264,10.1145/1665208.1665264,
P0114336,conf/siggraph/Tajima09,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665239,10.1145/1665208.1665239,
P0114338,conf/siggraph/Takahashi09a,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596770,10.1145/1596685.1596770,
P0114339,conf/siggraph/Takahashi09b,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596803,10.1145/1596685.1596803,
P0114353,conf/siggraph/Tryggvason09,SIGGRAPH,A*,HCI,2009,2006-2010,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1596685.1596734,10.1145/1596685.1596734,
P0114358,conf/siggraph/Tsujikawa09,SIGGRAPH,A*,HCI,2009,2006-2010,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665270,10.1145/1665208.1665270,
P0114367,conf/siggraph/Walsh09,SIGGRAPH,A*,HCI,2009,2006-2010,GB,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/1665208.1665219,10.1145/1665208.1665219,
